AuthorID,Author,Date,Content,Attachments,Reactions,Channel_name,Attachment_type,ReactionsCount,Content_Length,dt
8.01666E+17,anuj#7534,2021-10-24 23:50:00,High paying job in software or trading? So what's the switchability from these 2 careers  trading and Software dev,null,null,ask-anything,null,0,114,2021-10-24
8.01666E+17,anuj#7534,2021-10-24 23:51:00,Oh even after graduating?,null,null,ask-anything,null,0,25,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:51:00,Switching from SDE to trading is tough,null,👀 (1),ask-anything,null,1,38,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:51:00,Yes,null,null,ask-anything,null,0,3,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:58:00,I would recommend you to get in touch with Himanshu Gupta from Explorin team,null,null,ask-anything,null,0,76,2021-10-24
8.01666E+17,anuj#7534,2021-10-24 23:58:00,Coz It's tough to connect with seniors and alums in trading background,null,null,ask-anything,null,0,70,2021-10-24
8.01666E+17,anuj#7534,2021-10-24 23:59:00,"Oh, I already connected with him a few weeks back",null,null,ask-anything,null,0,49,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:59:00,New York,null,null,ask-anything,null,0,8,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:59:00,He is working as a software developer at BNY Mellon,null,null,ask-anything,null,0,51,2021-10-24
8.16363E+17,Prashant Jindal#5435,2021-10-24 23:59:00,We can connect on a call.,null,🎆 (1),ask-anything,null,1,25,2021-10-24
8.01666E+17,anuj#7534,2021-10-25 00:00:00,Oh thank you so much !!!,null,null,ask-anything,null,0,24,2021-10-25
8.16297E+17,Srishti#0907,2021-10-25 02:39:00,"Reading streak:

Continued with the Almanack of Naval Ravikant. 

Learning: Always be ready for 100% change internally. That way you'll adapt easier and grow faster.",null,❤️ (2),productivity,null,2,165,2021-10-25
8.11144E+17,Explorin#4311,2021-10-25 03:16:00,Meditation done,null,❤️ (2),productivity,null,2,15,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 11:35:00,@everyone bitcoin has started rising as per our analysis. Yesterday we went long near 60k level.,https://cdn.discordapp.com/attachments/894962526947774494/902075488984526878/image0.jpg,"💯 (6),🥳 (3)",finance,image,9,96,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 14:57:00,"Hi Explorers,

Here is the ppt that I used in yesterday's workshop!!
Keep exploring 🙂",https://cdn.discordapp.com/attachments/894962526947774494/902126277954269234/Trading_Workshop_1.pdf,"💯 (2),👍 (1),🔥 (2),🎆 (1)",finance,Document,6,85,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 14:59:00,@everyone,null,null,finance,null,0,9,2021-10-25
6.9536E+17,Nikhil Mishra#2463,2021-10-25 15:57:00,Prashant Sir I had a doubt,null,null,finance,null,0,26,2021-10-25
6.9536E+17,Nikhil Mishra#2463,2021-10-25 15:58:00,Suppose if market shows a correction of 200 points and then afterwards an upside of 200 points then at the bottom what should we do,null,null,finance,null,0,131,2021-10-25
6.9536E+17,Nikhil Mishra#2463,2021-10-25 15:58:00,Put Short or Call Buy?,null,null,finance,null,0,22,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 17:03:00,If expiry is not near and you think that the upward move will be impulsive,null,null,finance,null,0,74,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 17:03:00,If you know that the market is going to form a bottom and expiry is near then short a put option,null,null,finance,null,0,96,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 17:04:00,Then go long on a call option,null,null,finance,null,0,29,2021-10-25
8.16363E+17,Prashant Jindal#5435,2021-10-25 17:04:00,I personally dont go long in options near expiry,null,null,finance,null,0,48,2021-10-25
6.9536E+17,Nikhil Mishra#2463,2021-10-25 17:13:00,Thanks sir,null,null,finance,null,0,10,2021-10-25
7.90253E+17,Tarun_17#4341,2021-10-25 18:15:00,"@everyone  As Prashant sir said Bitcoin will rise, It did, I took a Trade and made 2.34%",https://cdn.discordapp.com/attachments/894962526947774494/902175922537517106/WhatsApp_Image_2021-10-25_at_18.10.15.jpeg,"💯 (4),🙌 (4),👍 (1),🎆 (1)",finance,image,10,88,2021-10-25
6.93864E+17,LeVi AcKeRmAnN#0849,2021-10-25 18:55:00,what's your entry ?,null,null,finance,null,0,19,2021-10-25
8.16297E+17,Srishti#0907,2021-10-26 02:00:00,"Reading streak: Almanack of Naval Ravikant

Learning: If we really want to do something, we just do it. When we say that we're going to do something, it is really to give ourselves time to delay it. If we are aware of this then we can reflect on our emotions and give ourselves smaller tasks to accomplish first before taking on an intimidating one.",null,"💯 (2),🔥 (1)",productivity,null,3,349,2021-10-26
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:29:00,"Hey guys!!
How many of you follow indian market?",null,👍 (1),finance,null,1,48,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:32:00,"Yes, I trade in indian stock market🙋",null,null,finance,null,0,36,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:32:00,Superb!!,null,null,finance,null,0,8,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:32:00,Anyone else?,null,null,finance,null,0,12,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:32:00,What is your view on nifty?,null,null,finance,null,0,27,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:34:00,"Since, nifty has broken important sone of put writers today...Now it may test next strong put writers zone 18000-18050 or become volatile. As today supply is seen from higher levels of call writers zone.",null,null,finance,null,0,203,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:35:00,As per my view sir😅,null,null,finance,null,0,19,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:35:00,May be wrong😅,null,null,finance,null,0,13,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:36:00,Seems that You know a lot. You are talking from option seller’s perspective😄,null,null,finance,null,0,76,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:37:00,Hmmm sir because today's market is mainly for sellers😅...Last 40 minutes session was for buyers😂,null,null,finance,null,0,96,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:38:00,Na na sir...I am just a learner😅,null,null,finance,null,0,32,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:39:00,Great!!,null,null,finance,null,0,7,2021-10-27
8.01666E+17,anuj#7534,2021-10-27 22:39:00,"Yeah sir me!!!! Today, first time, I traded with full strategy and made some profits too xd",null,null,finance,null,0,91,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:40:00,"Sir, please give your views on Nykaa...People are so much crazy and ipo is so overhyped",null,null,finance,null,0,87,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:40:00,Nice to hear that,null,null,finance,null,0,17,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:40:00,What was the strategy?,null,null,finance,null,0,22,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:40:00,Should we subscribe it or should we buy on dips later,null,null,finance,null,0,53,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:40:00,Every ipo is overhyped in india,null,😢 (1),finance,null,1,31,2021-10-27
8.01666E+17,anuj#7534,2021-10-27 22:41:00,Intraday mean reversion startegy,null,null,finance,null,0,32,2021-10-27
8.16363E+17,Prashant Jindal#5435,2021-10-27 22:41:00,More than 80% of the time ipo’s get oversubscibed,null,null,finance,null,0,49,2021-10-27
6.9536E+17,Nikhil Mishra#2463,2021-10-27 22:41:00,True sir😂,null,null,finance,null,0,9,2021-10-27
6.27117E+17,vedant11#6910,2021-10-28 00:57:00,"@vaidehi you may share your flutter routine summaries, whenever you start it!",null,null,productivity,null,0,77,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 08:34:00,,https://cdn.discordapp.com/attachments/894962526947774494/903116932444741703/image0.png,null,finance,image,0,,2021-10-28
8.95643E+17,Mk#4262,2021-10-28 08:41:00,Ye*,null,null,finance,null,0,3,2021-10-28
8.95643E+17,Mk#4262,2021-10-28 08:41:00,Ya real stock hai?,null,null,finance,null,0,18,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 08:44:00,Yes,null,null,finance,null,0,3,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 08:45:00,It happens often with commodities,null,null,finance,null,0,33,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 08:45:00,"You can check charts of zinc, silver",null,null,finance,null,0,36,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 12:11:00,,https://cdn.discordapp.com/attachments/894962526947774494/903171556342124624/IMG_1204.png,null,finance,image,0,,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 12:11:00,Copper November Futures,null,null,finance,null,0,23,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:37:00,I bought in the morning again,null,null,finance,null,0,29,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:37:00,748.40,null,null,finance,null,0,6,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:38:00,740 SL,null,null,finance,null,0,6,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:43:00,Yes sir,null,null,finance,null,0,7,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:43:00,As it broke it crucial support and stiff zone of put writers,null,null,finance,null,0,60,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:43:00,Shorted?,null,null,finance,null,0,8,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:43:00,I traded in bank nifty in morning,null,null,finance,null,0,33,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:43:00,Superb,null,null,finance,null,0,6,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:44:00,As it holded 40000,null,null,finance,null,0,18,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:44:00,So i booked at 40080,null,null,finance,null,0,20,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:44:00,Great,null,null,finance,null,0,5,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:44:00,No sir...i booked full,null,null,finance,null,0,22,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 12:44:00,40500,null,null,finance,null,0,5,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 12:44:00,Are you holding?,null,null,finance,null,0,16,2021-10-28
8.365E+17,vaibhav#4256,2021-10-28 12:45:00,Guys what is your views on nmdc?,null,null,finance,null,0,32,2021-10-28
8.365E+17,vaibhav#4256,2021-10-28 12:46:00,As companies fundamental is very strong tho still it's book value and stock price are nearly same,null,null,finance,null,0,97,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:14:00,Sir shi keh rhe the...Hold krna chahiye tha😂😂,null,null,finance,null,0,45,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:15:00,I am holding reliance short from 2720,null,null,finance,null,0,37,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:15:00,Sir iske peeche ka logic smjha dijiye please,null,null,finance,null,0,44,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:15:00,Haha,null,null,finance,null,0,4,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:15:00,Learning mil jayegi acchi,null,null,finance,null,0,25,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:15:00,Mujhe,null,null,finance,null,0,5,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:15:00,Obviously,null,null,finance,null,0,9,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:17:00,Haha,null,null,finance,null,0,4,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:28:00,Let me share the power of technical analysis,null,null,finance,null,0,44,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:41:00,Length of line 2 is 1.618 times length of line 1. Reliance should come down till 2533 atleast.,null,null,finance,null,0,94,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:41:00,,https://cdn.discordapp.com/attachments/894962526947774494/903224537439674428/Screenshot_2021-10-28_at_3.41.41_PM.png,null,finance,image,0,,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:42:00,Op sir op🔥,null,null,finance,null,0,10,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:42:00,This is a concept in advanced elliot wave,null,null,finance,null,0,41,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:42:00,1.618 comes from golden ratio,null,😯 (1),finance,null,1,29,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 15:42:00,this has high significance in mathematics,null,null,finance,null,0,41,2021-10-28
6.9536E+17,Nikhil Mishra#2463,2021-10-28 15:44:00,Yes sir,null,null,finance,null,0,7,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 16:42:00,Op 🔥,null,null,finance,null,0,4,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 16:43:00,Lot to learn from @Prashant Jindal  sir,null,null,finance,null,0,39,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 16:44:00,@Prashant Jindal  can you please throw some light of quant side perspective on derivatives apart from TA,null,null,finance,null,0,104,2021-10-28
7.90253E+17,Tarun_17#4341,2021-10-28 16:57:00,"It’s around 5:00 AM today, walking on terrace with a pleasant music 🎶 plugged in , along with a sip of Coffee ☕️, facing towards sun ☀️ while enjoying those essence 
A question triggered, 
Why haven’t I introduced to finance from early age?
After sometime, done some research and I found a bitter truth that No student had been introduced to Finance in general until and unless they join Finance related institutes or courses 

Here I would love to take the lead in empowering Explorin community with the Finance in general 

Thinking of a streak 🔥
#Jargon_a_day 🏦 @ 4:00 AM Daily 

Would love ❤️ to hear suggestions before starting this small initiative 

Thank you ❤️",null,❤️ (4),productivity,null,4,669,2021-10-28
8.16363E+17,Prashant Jindal#5435,2021-10-28 17:14:00,"On the quant side people try to gather information from the past data. So, for example there is a stock which whenever opens gap up always rise 3%. This is an observation. Quant trader would like to test it for the past data and would measure the accuracy. He then will implement this strategy for future trades.",null,null,finance,null,0,312,2021-10-28
8.68782E+17,jai2201#7481,2021-10-29 03:30:00,"Your daily routine depends a lot on the quality and type of people you spend your time with!

Your biological schedule and mind set changes automatically according to the people you live with !

So choose your company wisely!
It plays a big role in your life.",null,💯 (3),fundamentals,null,3,259,2021-10-29
7.90253E+17,Tarun_17#4341,2021-10-29 05:17:00,"Day-01:

Jargon: Asset 

An asset is a resource that can provide positive economic value (and is expected to do so.
There are two primary types of assets:
Tangible (physical): House, land, equipment, vehicles, stocks, etc.
Intangible (non-physical): Copyright, goodwill, franchises, patents, etc.
COOL INTANGIBLE FACT: It is estimated that the Nike swoosh alone is worth $26 BILLION dollars. And it’s intangible!
FUNNY INTANGIBLE STORY: Nike originally paid just $35 for a student (Carolyn Davidson) to come up with this logo back in 1971.",null,🙌 (4),productivity,null,4,539,2021-10-29
